"","indiv_id","date","sex","race","age","charge_num","sec_code","ca_code","section_full","section","subsection1","subsection2","subsection3","subsection4","subsection5","part","part_head","title","title_head","chapter","chapter_head","division","division_head","description_1","description_2","description_3","description_4","description_5","description_6","description_7","description_8","sentence_1","sentence_2","sentence_3","sentence_4","sentence_5","sentence_6","sentence_7","sentence_8","severity_1","severity_2","severity_3","severity_4","severity_5","severity_6","severity_7","severity_8","category"
"4341","2468",2019-10-02,"M","Hispanic",38,"charge1","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4342","2468",2019-10-02,"M","Hispanic",38,"charge2","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"4343","2469",2019-10-02,"F","White",38,"charge1","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4344","2469",2019-10-02,"F","White",38,"charge2","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"4345","2470",2019-10-02,"F","White",38,"charge1","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4346","2470",2019-10-02,"F","White",38,"charge2","182(A)(1)PC","PC","182 (A) (1)","182","(A)","(1)",NA,NA,NA,"1","Crimes and punishments","7","Crimes against public justice","8","Conspiracy",NA,NA,"CONSPIRACY:COMMIT CRIME","CONSPIRACY:COMMIT CRIME","CONSPIRACY:COMMIT CRIME",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Miscellaneous"
"4347","2470",2019-10-02,"F","White",38,"charge3","484E(2)PC","PC","484 E(2)","484","E(2)",NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","5","Larceny",NA,NA,"SELL/ETC LOST/ETC ACCESS CARD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Theft"
"4348","2471",2019-10-02,"M","Hispanic",39,"charge1","537E(A)(1)PC","PC","537 E(A) (1)","537","E(A)","(1)",NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","8","False personation and cheats",NA,NA,"BUY/ETC PERSONAL PROPERTY W/ID REMOVED UNDER $950",NA,NA,NA,NA,NA,NA,NA,"1-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Theft"
"4349","2471",2019-10-02,"M","Hispanic",39,"charge2","182(A)(1)PC","PC","182 (A) (1)","182","(A)","(1)",NA,NA,NA,"1","Crimes and punishments","7","Crimes against public justice","8","Conspiracy",NA,NA,"CONSPIRACY:COMMIT CRIME","CONSPIRACY:COMMIT CRIME","CONSPIRACY:COMMIT CRIME",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Miscellaneous"
"4350","2472",2019-10-02,"M","Black",42,"charge1","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"4351","2473",2019-10-02,"F","Hispanic",44,"charge1","10851(A)VC","VC","10851 (A)","10851","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT","TAKE VEHICLE WITHOUT OWNER'S CONSENT",NA,NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL OR F",NA,NA,NA,NA,NA,NA,"Felony","Misdemeanor",NA,NA,NA,NA,NA,NA,"Theft"
"4352","2474",2019-10-03,"M","White",33,"charge1","21310PC","PC","21310","21310",NA,NA,NA,NA,NA,"6","Control of deadly weapons",NA,NA,NA,NA,NA,NA,"CARRY CONCEALED DIRK OR DAGGER","CARRY CONCEALED DIRK OR DAGGER","CARRY CONCEALED DIRK OR DAGGER","CARRY CONCEALED DIRK OR DAGGER",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Weapons"
"4353","2474",2019-10-03,"M","White",33,"charge2","21810PC","PC","21810","21810",NA,NA,NA,NA,NA,"6","Control of deadly weapons",NA,NA,NA,NA,NA,NA,"MANUFACTURE/SALE/POSSESS/ETC METAL KNUCKLES","MANUFACTURE/SALE/POSSESS/ETC METAL KNUCKLES","MANUFACTURE/SALE/POSSESS/ETC METAL KNUCKLES","MANUFACTURE/SALE/POSSESS/ETC METAL KNUCKLES",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Weapons"
"4354","2474",2019-10-03,"M","White",33,"charge3","466PC","PC","466","466",NA,NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","3","Burglarious and larcenous instruments and deadly weapons",NA,NA,"POSSESS/ETC BURGLARY TOOLS",NA,NA,NA,NA,NA,NA,NA,"1-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Burglary"
"4355","2475",2019-10-03,"M","White",34,"charge1","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4356","2475",2019-10-03,"M","White",34,"charge2","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"4357","2475",2019-10-03,"M","White",34,"charge3","1203.2(A)PC","PC","1203.2 (A)","1203.2","(A)",NA,NA,NA,NA,"2","Criminal procedure",NA,NA,NA,NA,NA,NA,"PROBATION VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probation and prison violations"
"4358","2476",2019-10-03,"F","White",53,"charge1","11350(A)HS","HS","11350 (A)","11350","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"4359","2476",2019-10-03,"F","White",53,"charge2","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4360","2476",2019-10-03,"F","White",53,"charge3","11378HS","HS","11378","11378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE FOR SALE","POSSESS CONTROLLED SUBSTANCE FOR SALE",NA,NA,NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS",NA,NA,NA,NA,NA,NA,"Felony","Felony",NA,NA,NA,NA,NA,NA,"Drug offenses"
"4361","2477",2019-10-03,"M","White",63,"charge1","490.5(A)PC","PC","490.5 (A)","490.5","(A)",NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","5","Larceny",NA,NA,"PETTY THEFT:RETAIL MERCHANDISE/ETC",NA,NA,NA,NA,NA,NA,NA,"1-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Theft"
"4362","2478",2019-10-05,"M","Hispanic",20,"charge1","207(A)PC","PC","207 (A)","207","(A)",NA,NA,NA,NA,"1","Crimes and punishments","8","Crimes against the person","3","Kidnapping",NA,NA,"KIDNAPPING",NA,NA,NA,NA,NA,NA,NA,"3,5,8 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Kidnapping/false imprisonment"
"4363","2478",2019-10-05,"M","Hispanic",20,"charge2","236PC","PC","236","236",NA,NA,NA,NA,NA,"1","Crimes and punishments","8","Crimes against the person","8","False imprisonment and human trafficking",NA,NA,"FALSE IMPRISONMENT","FALSE IMPRISONMENT","FALSE IMPRISONMENT W/VIOLENCE/ETC","FALSE IMPRISONMENT W/VIOLENCE/ETC","FALSE IMPRISONMENT","FALSE IMPRISONMENT",NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,"Felony","Felony","Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,"Kidnapping/false imprisonment"
"4364","2478",2019-10-05,"M","Hispanic",20,"charge3","422PC","PC","422","422",NA,NA,NA,NA,NA,"1","Crimes and punishments","11.5","Criminal threats",NA,NA,NA,NA,"THREATEN CRIME WITH INTENT TO TERRORIZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Assault and battery"
"4365","2479",2019-10-05,"M","White",27,"charge1","243(B)PC","PC","243 (B)","243","(B)",NA,NA,NA,NA,"1","Crimes and punishments","8","Crimes against the person","9","Assault and battery",NA,NA,"BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC","BATTERY ON PEACE OFFICER/EMERGENCY PERSONNEL/ETC",NA,NA,NA,NA,NA,NA,"1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,NA,"Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,NA,"Assault and battery"
"4366","2479",2019-10-05,"M","White",27,"charge2","148(A)(1)PC","PC","148 (A) (1)","148","(A)","(1)",NA,NA,NA,"1","Crimes and punishments","7","Crimes against public justice","7","Other offenses against public justice",NA,NA,"OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH","OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH",NA,NA,NA,NA,NA,NA,"1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,NA,"Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,NA,"Assault and battery"
"4367","2480",2019-10-07,"M","White",33,"charge1","490.5(A)PC","PC","490.5 (A)","490.5","(A)",NA,NA,NA,NA,"1","Crimes and punishments","13","Crimes against property","5","Larceny",NA,NA,"PETTY THEFT:RETAIL MERCHANDISE/ETC",NA,NA,NA,NA,NA,NA,NA,"1-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Theft"
"4368","2481",2019-10-08,"M","White",27,"charge1","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4369","2481",2019-10-08,"M","White",27,"charge2","1203.2(A)(1)PC","PC","1203.2 (A) (1)","1203.2","(A)","(1)",NA,NA,NA,"2","Criminal procedure",NA,NA,NA,NA,NA,NA,"PROBATION VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probation and prison violations"
"4370","2481",2019-10-08,"M","White",27,"charge3","21310PC","PC","21310","21310",NA,NA,NA,NA,NA,"6","Control of deadly weapons",NA,NA,NA,NA,NA,NA,"CARRY CONCEALED DIRK OR DAGGER","CARRY CONCEALED DIRK OR DAGGER","CARRY CONCEALED DIRK OR DAGGER","CARRY CONCEALED DIRK OR DAGGER",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Weapons"
"4371","2482",2019-10-08,"M","Black",42,"charge1","22810PC","PC","22810","22810",NA,NA,NA,NA,NA,"6","Control of deadly weapons",NA,NA,NA,NA,NA,NA,"UNLAWFUL POSSESSION/USE TEAR GAS OR TEAR GAS WEAPON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Weapons"
"4372","2482",2019-10-08,"M","Black",42,"charge2","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"4373","2482",2019-10-08,"M","Black",42,"charge3","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4374","2483",2019-10-10,"M","Hispanic",28,"charge1","11351HS","HS","11351","11351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,NA,NA,"2,3,4 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4375","2483",2019-10-10,"M","Hispanic",28,"charge2","11352(A)HS","HS","11352 (A)","11352","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","TRANSPORT/SELL NARCOTIC/CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,NA,NA,"3,4,5 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4376","2483",2019-10-10,"M","Hispanic",28,"charge3","3056PC","PC","3056","3056",NA,NA,NA,NA,NA,"3","Imprisonment and the death penalty",NA,NA,NA,NA,NA,NA,"VIOLATION PAROLE:FELONY","VIOLATION PAROLE:MISDEMEANOR",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4377","2484",2019-10-10,"M","White",30,"charge1","11351HS","HS","11351","11351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,NA,NA,"2,3,4 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4378","2485",2019-10-10,"M","White",30,"charge1","647(F)PC","PC","647 (F)","647","(F)",NA,NA,NA,NA,"1","Crimes and punishments","15","Miscellaneous crimes","1","Of other and miscellaneous offenses",NA,NA,"DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL","DISORDERLY CONDUCT:ALCOHOL","DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG","DISORDERLY CONDUCT:TOLUENE",NA,NA,NA,NA,"1-180 DA JAIL","1-180 DA JAIL","1-180 DA JAIL","1-180 DA JAIL",NA,NA,NA,NA,"Misdemeanor","Misdemeanor","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"4379","2485",2019-10-10,"M","White",30,"charge2","1203.2(A)PC","PC","1203.2 (A)","1203.2","(A)",NA,NA,NA,NA,"2","Criminal procedure",NA,NA,NA,NA,NA,NA,"PROBATION VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probation and prison violations"
"4380","2486",2019-10-10,"M","White",56,"charge1","11366HS","HS","11366","11366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","KEEP PLACE TO SELL/ETC NARCOTIC CNTL SUBSTANCE","KEEP PLACE TO SELL/ETC NARCOTIC CNTL SUB","KEEP PLACE TO SELL/ETC NARCOTIC CNTL SUB",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"4381","2487",2019-10-11,"M","Hispanic",26,"charge1","2800.1(A)VC","VC","2800.1 (A)","2800.1","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EVADING PEACE OFFICER","EVADING PEACE OFFICER",NA,NA,NA,NA,NA,NA,"1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,NA,"Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,NA,"Vehicular violations"
"4382","2488",2019-10-11,"M","Hispanic",33,"charge1","212.5(A)PC","PC","212.5 (A)","212.5","(A)",NA,NA,NA,NA,"1","Crimes and punishments","8","Crimes against the person","4","Robbery",NA,NA,"ROBBERY:FIRST DEGREE:CAB/ETC/INHABITED DWELLING",NA,NA,NA,NA,NA,NA,NA,"3,4,6 YRS",NA,NA,NA,NA,NA,NA,NA,"Felony",NA,NA,NA,NA,NA,NA,NA,"Robbery"
"4383","2489",2019-10-11,"F","Hispanic",40,"charge1","23152(A)VC","VC","23152 (A)","23152","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"4384","2489",2019-10-11,"F","Hispanic",40,"charge2","23152(B)VC","VC","23152 (B)","23152","(B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DUI ALCOHOL/0.08 PERCENT",NA,NA,NA,NA,NA,NA,NA,"4-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"4385","2490",2019-10-12,"M","White",34,"charge1","11350(A)HS","HS","11350 (A)","11350","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE","POSSESS NARCOTIC CONTROLLED SUBSTANCE",NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,"Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,"Drug offenses"
"4386","2490",2019-10-12,"M","White",34,"charge2","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4387","2490",2019-10-12,"M","White",34,"charge3","4060BP","BP","4060","4060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POSSESS CONTROLLED SUBSTANCES WITHOUT A PRESCRIPTION","POSSESS CONTROLLED SUBSTANCES WITHOUT A PRESCRIPTION","POSSESS CONTROLLED SUBSTANCES WITHOUT A PRESCRIPTION",NA,NA,NA,NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","30-180 DA JAIL",NA,NA,NA,NA,NA,"Felony","Felony","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"4388","2491",2019-10-14,"M","Other Asian",44,"charge1","422PC","PC","422","422",NA,NA,NA,NA,NA,"1","Crimes and punishments","11.5","Criminal threats",NA,NA,NA,NA,"THREATEN CRIME WITH INTENT TO TERRORIZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Assault and battery"
"4389","2491",2019-10-14,"M","Other Asian",44,"charge2","236PC","PC","236","236",NA,NA,NA,NA,NA,"1","Crimes and punishments","8","Crimes against the person","8","False imprisonment and human trafficking",NA,NA,"FALSE IMPRISONMENT","FALSE IMPRISONMENT","FALSE IMPRISONMENT W/VIOLENCE/ETC","FALSE IMPRISONMENT W/VIOLENCE/ETC","FALSE IMPRISONMENT","FALSE IMPRISONMENT",NA,NA,"16 MO,2,3 YRS","16 MO,2,3 YRS","16 MO,2,3 YRS","16 MO,2,3 YRS","1-365 DA JAIL","1-365 DA JAIL",NA,NA,"Felony","Felony","Felony","Felony","Misdemeanor","Misdemeanor",NA,NA,"Kidnapping/false imprisonment"
"4390","2491",2019-10-14,"M","Other Asian",44,"charge3","211PC","PC","211","211",NA,NA,NA,NA,NA,"1","Crimes and punishments","8","Crimes against the person","4","Robbery",NA,NA,"ROBBERY 1ST DEG HOME INV","ROBBERY","ROBBERY:FIRST DEGREE","ROBBERY:SECOND DEGREE",NA,NA,NA,NA,"3,6,9 YRS","3,4,6 YRS","3,4,6 YRS","2,3,5 YRS",NA,NA,NA,NA,"Felony","Felony","Felony","Felony",NA,NA,NA,NA,"Robbery"
"4391","2492",2019-10-14,"M","White",48,"charge1","11364(A)HS","HS","11364 (A)","11364","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS UNLAWFUL PARAPHERNALIA",NA,NA,NA,NA,NA,NA,NA,"15-180 DA JAIL",NA,NA,NA,NA,NA,NA,NA,"Misdemeanor",NA,NA,NA,NA,NA,NA,NA,"Drug offenses"
"4392","2492",2019-10-14,"M","White",48,"charge2","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"4393","2492",2019-10-14,"M","White",48,"charge3","1203.2(A)(1)PC","PC","1203.2 (A) (1)","1203.2","(A)","(1)",NA,NA,NA,"2","Criminal procedure",NA,NA,NA,NA,NA,NA,"PROBATION VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Probation and prison violations"
"4394","2493",2019-10-14,"M","White",53,"charge1","11377(A)HS","HS","11377 (A)","11377","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","Uniform controlled substances act","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE","POSSESS CONTROLLED SUBSTANCE",NA,NA,NA,NA,NA,"16 MO,2,3 YRS OR J","1-365 DA JAIL","1-365 DA JAIL",NA,NA,NA,NA,NA,"Felony","Misdemeanor","Misdemeanor",NA,NA,NA,NA,NA,"Drug offenses"
"4395","2493",2019-10-14,"M","White",53,"charge2","23223(A)VC","VC","23223 (A)","23223","(A)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRIVING OPEN BOTTLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alcohol-related incidents"
"4396","2494",2019-10-15,"M","White",26,"charge1","211PC","PC","211","211",NA,NA,NA,NA,NA,"1","Crimes and punishments","8","Crimes against the person","4","Robbery",NA,NA,"ROBBERY 1ST DEG HOME INV","ROBBERY","ROBBERY:FIRST DEGREE","ROBBERY:SECOND DEGREE",NA,NA,NA,NA,"3,6,9 YRS","3,4,6 YRS","3,4,6 YRS","2,3,5 YRS",NA,NA,NA,NA,"Felony","Felony","Felony","Felony",NA,NA,NA,NA,"Robbery"
